,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
18225,46745303,secure house ideal for touring peninsula,377774620,john mathew,ward 64,-34.12927,18.41551,entire home/apt,630.0,2.0,2,1,114
18226,46747532,light loft with mountain and ocean views,108583627,jean,ward 74,-34.02433,18.35521,entire home/apt,660.0,1.0,9,1,51
18227,46747573,cosy sea point home,49479294,catherine,ward 54,-33.91363,18.39917,entire home/apt,1950.0,4.0,1,1,0
18228,46748590,gordons bay beach apartment,245150128,jayde,ward 100,-34.15997,18.86904,entire home/apt,850.0,2.0,2,1,169
18229,46751540,idyllic summer retreat with inter-leading pools,53419956,janina,ward 62,-34.00416,18.42872,entire home/apt,943.0,1.0,3,18,5
18230,46758732,perfect lock and go in cape town,20657625,hlaka,ward 57,-33.93873,18.4745,private room,400.0,1.0,0,1,365
18231,46762164,beautiful modern double storey home in parklands,377823274,khuthazwa,ward 107,-33.79804,18.49776,entire home/apt,3000.0,1.0,4,2,179
18232,46763152,"high end design, centrally located, 8th floor flat",10484689,scarlett,ward 115,-33.90931,18.3965,entire home/apt,3886.0,1.0,0,14,0
18233,46763307,the best of both. surf and turf.,95737852,jolene,ward 64,-34.10682,18.46626,entire home/apt,700.0,2.0,2,1,0
18234,46763354,modern and light apartment in century city,377915973,heine,ward 55,-33.89165,18.51573,entire home/apt,751.0,2.0,2,1,313
18235,46763748,cape concierge - clifton cottage,24108747,cape concierge - nina,ward 54,-33.94046,18.37666,entire home/apt,5714.0,6.0,0,15,84
18236,46764970,"spacious, modern & luxurious sea point apartment.",10484689,scarlett,ward 115,-33.90871,18.39761,entire home/apt,3886.0,4.0,0,14,143
18237,46765055,the village family apartment in houtbay with views,112191297,kobie,ward 74,-34.04608,18.35797,entire home/apt,1457.0,2.0,0,27,302
18238,46765157,broadway guesthouse -  tygervalley (room 3),377917374,nicky,ward 21,-33.88469,18.63911,private room,800.0,1.0,0,2,365
18239,46765727,luxury apartment in green point,7304467,laurene,ward 115,-33.9082,18.41315,entire home/apt,1800.0,2.0,0,5,0
18240,46767063,spacious private bedroom @ sea cottage,112508958,andrew,ward 100,-34.15082,18.8669,private room,450.0,2.0,2,1,180
18241,46767618,pelegrini villa beachfront holiday home,86459488,helen,ward 23,-33.79664,18.45961,entire home/apt,2500.0,5.0,0,9,281
18242,46768692,youniverse studio,300667928,anthea,ward 61,-34.14286,18.33311,entire home/apt,600.0,1.0,7,1,359
18243,46771179,"spectacular 3rd floor 2 bedroom apartment, seaview",2516345,jaco,ward 107,-33.82135,18.47869,entire home/apt,1443.0,3.0,0,63,330
18244,46771693,milkwood cottage. rustic charm. central in village,54109036,tanya,ward 61,-34.14057,18.32524,entire home/apt,675.0,2.0,2,1,85
18245,46772516,private room in peaceful neighbourhood,77110162,maresa,ward 15,-34.05964,18.81482,private room,400.0,1.0,1,2,364
18246,46775359,"majestic sunset glows, sea & mountain views -2bed",90798683,bianca,ward 54,-33.90985,18.39195,entire home/apt,1060.0,3.0,1,13,85
18247,46776921,"v&a waterfront exclusive 2 bed2 bath views, secure",90798683,bianca,ward 115,-33.90687,18.4198,entire home/apt,1500.0,2.0,0,13,0
18248,46780861,private guest room with high quality life style.,343069125,welmar,ward 23,-33.7415,18.44811,entire home/apt,800.0,5.0,0,1,365
18249,46782992,beautiful and quiet guest suite off kloof street,100763965,didem,ward 77,-33.93539,18.40861,entire home/apt,600.0,2.0,4,1,256
18250,46783092,rooms in belhar at affordable monthly rooms book,262434513,neo,ward 22,-33.9471,18.60903,private room,350.0,1.0,1,34,365
18251,46783235,fairest cape,70316585,jonathan,ward 62,-33.98362,18.44366,entire home/apt,5000.0,7.0,2,2,77
18252,46784264,sandy bay 4c,3961453,jolene,ward 107,-33.82365,18.48216,entire home/apt,979.0,2.0,0,76,364
18253,46784545,sea point apartment,84468448,alexis,ward 54,-33.92155,18.38328,entire home/apt,850.0,2.0,4,1,145
18254,46785363,beachside bliss - empire apartment,217413211,belinda,ward 64,-34.10737,18.46843,entire home/apt,729.0,2.0,2,25,357
18255,46786482,oceanresidence,4595508,guus,ward 61,-34.2055,18.45527,entire home/apt,2800.0,7.0,1,1,365
18256,46787690,big bay beachclub 142,3961453,jolene,ward 23,-33.78601,18.45466,entire home/apt,1500.0,1.0,0,76,0
18257,46787793,waters edge aparthotel,3961453,jolene,ward 55,-33.89091,18.51523,entire home/apt,1059.0,1.0,3,76,362
18258,46789205,modern mountain view apartment in leafy pinelands,175883127,denise,ward 53,-33.93842,18.50268,entire home/apt,1550.0,2.0,0,1,365
18259,46789765,albrine lodge for privacy and good times only,378101507,anna irene,ward 9,-33.91579,18.63548,private room,400.0,1.0,1,2,365
18260,46792697,really cute and comfortable 1 bedroom apartment,76574144,louise,ward 54,-33.91773,18.38961,entire home/apt,462.0,2.0,3,2,180
18261,46793137,duplex apartment in small boutique block,76574144,louise,ward 54,-33.91446,18.39284,entire home/apt,1129.0,2.0,1,2,91
18262,46793536,spacious camps bay home with sea & mountain views.,120204518,daniel,ward 54,-33.95913,18.37873,entire home/apt,7143.0,10.0,0,1,180
18263,46796602,guest suite on 2nd.a cozy pet friendly spot for 2,105684057,malcolm,ward 58,-33.99446,18.47528,entire home/apt,450.0,2.0,2,1,329
18264,46804568,modern 3 bed! best location! wifi/dstv beach 2min,30471225,colin,ward 54,-33.92326,18.38176,entire home/apt,1636.0,6.0,1,15,0
18265,46806436,belhar accommodation available monthly and  weekly,262434513,neo,ward 22,-33.94862,18.60908,private room,350.0,7.0,1,34,365
18266,46808119,beautiful getaway at the foot of the helderberg,336492192,mari,ward 84,-34.06133,18.85923,entire home/apt,600.0,1.0,2,1,365
18267,46808206,"pool deck facing room at ocean view, camps bay",164997733,ocean view house,ward 54,-33.96299,18.37366,private room,2485.0,1.0,2,9,336
18268,46809724,family apartment with great view of table mountain,112191297,kobie,ward 115,-33.92565,18.42312,entire home/apt,2714.0,2.0,0,27,3
18269,46810330,7 self catering apartments,378223375,wela,ward 17,-33.99316,18.69346,entire home/apt,300.0,1.0,0,2,365
18270,46810908,self catering units,378223375,wela,ward 17,-33.99337,18.6922,entire home/apt,300.0,1.0,0,2,1
18271,46811952,"san michelle

clifton beach apartment",25679101,kyle,ward 54,-33.96326,18.3727,entire home/apt,2407.0,5.0,1,5,85
18272,46815229,"vineyards, mountain views and 5min from the sea.",377332889,elize,ward 15,-34.06553,18.84786,entire home/apt,706.0,1.0,0,1,329
18273,46815467,melkbos holiday house,378251697,clifford,ward 23,-33.73171,18.43983,entire home/apt,2800.0,3.0,3,1,0
18274,46816760,albrine lodge for privacy and good times only,378101507,anna irene,ward 9,-33.91698,18.63373,private room,350.0,7.0,0,2,365
18275,46822692,cosy and convenient,77379138,luke,ward 115,-33.93364,18.41897,entire home/apt,1240.0,3.0,0,1,365
18276,46824146,cool and cosy woodstock cottage,85881079,nsika and chanda,ward 115,-33.92938,18.44845,entire home/apt,650.0,3.0,0,1,355
18277,46824653,garden flat in leafy suburb,17357414,sarah,ward 15,-34.07295,18.83307,entire home/apt,450.0,3.0,0,1,238
18278,46825090,"tranquil & homely stay, in hout bay",378318559,carrie,ward 74,-34.01957,18.37903,entire home/apt,3400.0,7.0,0,1,365
18279,46826146,innercalm surf villa,262942126,martinique,ward 61,-34.14518,18.32054,entire home/apt,6500.0,2.0,1,1,179
18280,46826428,charming victorian home in the southern suburbs,108966546,susan,ward 59,-33.97204,18.4738,entire home/apt,4000.0,5.0,0,1,0
18281,46828062,the bohemian guesthouse,135080793,mirko,ward 55,-33.88172,18.5118,private room,675.0,1.0,0,1,365
18282,46829027,forel corner,280316497,zelda,ward 8,-33.91116,18.67539,private room,950.0,1.0,0,1,0
18283,46832764,casa labia - appartemento blu,376353777,casa labia,ward 64,-34.11029,18.46672,private room,2300.0,1.0,0,1,335
18284,46834091,bougainvillea beauty on the berg,200403011,dylan,ward 64,-34.14173,18.42741,entire home/apt,550.0,2.0,6,1,167
18285,46835365,monthly and weekly rooms available in belhar,262434513,neo,ward 22,-33.94721,18.60864,private room,350.0,1.0,1,34,365
18286,46841519,studio self catering apartment on top floor,378419143,vernon,ward 59,-33.97451,18.46544,entire home/apt,650.0,2.0,1,1,1
18287,46844063,3 bedrooms & pool in a guest house,70755984,jade,ward 71,-34.06347,18.43432,private room,3000.0,1.0,1,4,364
18288,46846010,abide with us - arum for a family friendly feeling,378445744,aileen,ward 53,-33.92603,18.5142,private room,630.0,1.0,0,1,364
18289,46846272,dublex-penthouse + sun deck jacuzzi in city centre,45125062,miriam,ward 115,-33.92839,18.41269,entire home/apt,3000.0,21.0,0,1,86
18290,46847832,blouberg 3 bedroomed beach road apartment,110657290,mandy,ward 23,-33.81786,18.47361,entire home/apt,1300.0,1.0,0,1,365
18291,46848200,5 oaks cottage - studio in upper claremont.,23059129,ryan,ward 59,-33.98724,18.46863,entire home/apt,395.0,2.0,2,1,228
18292,46849880,beautiful farm style house,378473336,mark,ward 84,-34.12306,18.92411,entire home/apt,1800.0,2.0,0,1,269
18293,46850269,apartment 18 -gordons bay beachfront,378476124,jean,ward 100,-34.15895,18.86909,entire home/apt,2037.0,1.0,1,1,365
18294,46851054,mouille point 2 bedroom,201740461,your.rentals,ward 115,-33.90161,18.40356,entire home/apt,1583.0,1.0,0,11,65
18295,46851328,cozy camps bay house with sea & mountain view’s,378482022,nair,ward 54,-33.96237,18.38669,entire home/apt,2364.0,1.0,3,1,360
18296,46857671,thealviro .. sunny and welcoming wifi,321368734,ikaneng,ward 55,-33.88502,18.49289,entire home/apt,300.0,3.0,4,2,357
18297,46859776,"penthouse somerset west, schlafzimmer, badezimmer",36837642,axel,ward 84,-34.08004,18.8511,private room,889.0,3.0,0,3,365
18298,46859937,cosy place in the heart of cape town,7582637,sue,ward 115,-33.9234,18.42113,entire home/apt,1500.0,3.0,0,2,365
18299,46861739,beautiful 2 bedroom beachfront apartment,170055841,muneer,ward 107,-33.82225,18.47819,entire home/apt,1000.0,5.0,1,8,36
18300,46861882,3decks top floor,371057290,rudolph,ward 23,-33.72007,18.44458,entire home/apt,3500.0,2.0,0,3,365
18301,46862038,the grey house,378541117,patrick,ward 54,-33.9191,18.39008,entire home/apt,2909.0,1.0,1,2,1
18302,46862241,now offering longstay rates! r6500 per month!,10095227,kim,ward 115,-33.93072,18.41027,private room,6000.0,30.0,0,2,365
18303,46862398,hout bay view - deluxe king or twin room sea view,378562059,andrew,ward 74,-34.03686,18.3629,private room,1235.0,1.0,0,2,219
18304,46862400,hout bay view - deluxe king or twin room,378562059,andrew,ward 74,-34.03911,18.36359,private room,1235.0,1.0,2,2,217
18305,46863532,beautiful city centre apartment,29426065,josh,ward 115,-33.92761,18.43461,entire home/apt,690.0,1.0,5,112,346
18306,46864362,llandudno studio with stunning sea&mountain views,173148798,friedrich,ward 74,-34.01125,18.3402,entire home/apt,1000.0,2.0,4,1,65
18307,46864945,sea facing one bedroom,8770031,shiraaz,ward 54,-33.95566,18.38371,entire home/apt,1729.0,2.0,7,9,348
18308,46865195,cozy and homely 2 bedroom flat,108418123,sylvia,ward 53,-33.92928,18.52565,entire home/apt,700.0,2.0,0,1,365
18309,46865635,the centurion holiday suite - atlantic seaboard,19489828,janine,ward 54,-33.91057,18.39568,entire home/apt,500.0,2.0,2,2,182
18310,46866734,full house for 8 guest's,378586071,faranaaz,ward 12,-33.94508,18.65157,entire home/apt,1100.0,2.0,1,1,365
18311,46868791,new listing spectacular views close to the beach.,34644552,geoff,ward 61,-34.19898,18.37974,entire home/apt,586.0,2.0,15,1,328
18312,46868842,"private  bedroom,walking distance to beach.",378603782,willem,ward 100,-34.15116,18.8607,private room,340.0,1.0,0,1,331
18313,46868916,dbk afrika guest house,376967867,lady d,ward 22,-33.94223,18.61582,private room,450.0,1.0,0,1,365
18314,46870145,perfect winelands living ii,329660419,thys & corien,ward 15,-34.08684,18.82279,entire home/apt,695.0,2.0,5,2,339
18315,46870310,majestic mouille point,38373308,jane,ward 115,-33.9008,18.41058,entire home/apt,750.0,60.0,0,3,314
18316,46871470,naurolukki #1,114773467,robert,ward 69,-34.13802,18.39235,entire home/apt,800.0,1.0,5,1,1
18317,46873339,family home in the heart of fish hoek,78077452,tamaryn,ward 64,-34.13538,18.42393,entire home/apt,1800.0,7.0,0,1,180
18318,46874778,rooms at affordable price book now,262434513,neo,ward 115,-33.92791,18.45384,private room,400.0,1.0,0,34,365
18319,46874779,accommodation in woodstock,262434513,neo,ward 115,-33.92999,18.45262,private room,350.0,1.0,0,34,361
18320,46882878,white house,364072470,nikkita,ward 65,-34.04502,18.50694,entire home/apt,1550.0,2.0,0,1,365
18321,46883660,"cozy, quiet with breathtaking mountain views",311353480,thinus,ward 77,-33.93514,18.4188,entire home/apt,529.0,2.0,2,1,5
18322,46884781,at the beach 2 bed apartment,378744196,otto,ward 100,-34.18938,18.81907,entire home/apt,1200.0,2.0,0,1,0
18323,46885391,sunset views house,57218252,nox,ward 54,-33.96542,18.38019,entire home/apt,4999.0,4.0,1,110,233
18324,46886943,"loft in the heart of claremont, wifi, 1pk!",345843188,tyler,ward 59,-33.98442,18.46215,entire home/apt,370.0,2.0,2,5,352
18325,46887181,idyllic bungalow with direct beach access & pool,376954189,kathrin,ward 54,-33.95989,18.37367,entire home/apt,4857.0,2.0,4,2,320
18326,46887988,on top of the world,21180869,jodi,ward 54,-33.96427,18.38292,entire home/apt,3000.0,7.0,1,7,350
18327,46888729,30 abelia self catering house,11625734,emsie,ward 15,-34.06465,18.82067,entire home/apt,2000.0,2.0,0,2,365
18328,46889580,melkbos sunset view,378782226,delia,ward 23,-33.73076,18.44141,entire home/apt,586.0,1.0,4,1,89
18329,46889672,atlantic views,155201200,simone,ward 23,-33.81155,18.4701,entire home/apt,1350.0,4.0,0,4,0
18330,46889936,villa stern - luxuriously chic villa with ocean views,6632489,turnkey365,ward 54,-33.96702,18.37608,entire home/apt,4480.0,4.0,0,43,0
18331,46890167,magnificent and stunning lovely place to stay,378789584,bedfortblue,ward 115,-33.92781,18.42168,private room,791.0,1.0,0,1,365
18332,46891753,"the bay, tranquil 2 bed apartment",155201200,simone,ward 23,-33.81147,18.4717,entire home/apt,1500.0,7.0,0,4,177
18333,46894047,hotel style living in woodstock with pool  & gym,257734440,helle,ward 115,-33.92686,18.44663,entire home/apt,814.0,2.0,1,61,356
18334,46896055,private cozy rooms near uct rosebank,255574777,mkhuphuli,ward 57,-33.95177,18.47348,private room,200.0,1.0,4,1,85
18335,46897871,open plan family home,86399777,jana,ward 112,-33.81928,18.64372,entire home/apt,1900.0,4.0,0,1,180
18336,46898013,elegant studio in charming green point (with pool),378867393,maria,ward 115,-33.90895,18.40924,entire home/apt,600.0,3.0,7,1,0
18337,46898043,trendy de waterkant living with incredible views,45312840,sonny,ward 115,-33.9134,18.41556,entire home/apt,1000.0,3.0,0,1,342
18338,46907905,modern-rustic garden apartment in tranquil area,155225791,vicky,ward 74,-34.03353,18.36219,entire home/apt,550.0,2.0,2,1,365
18339,46907913,"cozy apartment in duynefontein, melkbosstrand",378934176,leana,ward 32,-33.68899,18.44545,entire home/apt,700.0,1.0,0,1,205
18340,46908095,spacious & secure centrally located apartment,67175103,kelsi,ward 77,-33.93673,18.41494,entire home/apt,1000.0,5.0,0,3,76
18341,46909365,clifton sands 1st beach front apartment f2,4022365,christopher,ward 54,-33.93624,18.37881,entire home/apt,2943.0,1.0,6,2,139
18342,46910426,ced's helderberg accomodation  gem of cape town,333321296,cedric,ward 15,-34.08981,18.8322,entire home/apt,607.0,3.0,1,1,189
18343,46910766,hlr89,378946307,francois,ward 115,-33.90956,18.40496,private room,775.0,1.0,0,1,177
18344,46911213,the westwood observatory upmarket apartment,142930850,hayley,ward 57,-33.9449,18.46726,entire home/apt,1616.0,2.0,0,1,364
18345,46912006,mount liu retreat,67013506,megan stephanie,ward 74,-34.01515,18.37418,entire home/apt,1950.0,2.0,1,4,365
18346,46912269,"family friendly house in observatory, cape town",45282622,janet,ward 57,-33.94146,18.47502,entire home/apt,1200.0,3.0,1,1,365
18347,46912962,20 on verdeau,277087341,juanitta,ward 103,-33.83236,18.69321,entire home/apt,2500.0,3.0,1,1,83
18348,46914156,family home away-from-home with stunning views,237158466,thomas,ward 69,-34.10971,18.38404,entire home/apt,5800.0,7.0,0,1,0
18349,46916042,"beachscape- waves,views & wifi - noordhoek's best!",8794010,uta,ward 69,-34.09828,18.36224,entire home/apt,2291.0,7.0,3,9,329
18350,46919891,"a peaceful, compact three-bedroom villa",2076419,therese,ward 59,-33.97233,18.45256,entire home/apt,11500.0,1.0,0,14,318
18351,46920101,charming house with pool & spectacular views !,632541,aissa,ward 115,-33.91285,18.40852,entire home/apt,9500.0,3.0,0,5,360
18352,46920766,classy & chic 2 bedroom apartment on the promenade,221318332,philippa,ward 54,-33.9116,18.39157,entire home/apt,1000.0,7.0,0,2,365
18353,46929832,the cosy matchbox,376954067,lulamela,ward 22,-33.93786,18.63166,entire home/apt,578.0,1.0,0,1,360
18354,46929874,private room,240151800,azola,ward 115,-33.92147,18.41959,shared room,600.0,1.0,0,3,365
18355,46932278,kalk bay mountain suite with sea view & garden,7980850,mirjam,ward 64,-34.12563,18.44335,entire home/apt,650.0,2.0,7,1,1
18356,46932409,stylish noordhoek family house 800m to the beach,6580863,francien,ward 69,-34.1005,18.36661,entire home/apt,4500.0,14.0,0,1,329
18357,46932506,modern apartment | mountain views | wifi | pool,379207959,mark,ward 77,-33.93499,18.42055,entire home/apt,1347.0,2.0,1,1,0
